from_id,to_id,weight,distance
"Tallinn, EE","Katowice, PL",1,1058.55
"Tallinn, EE","Billund, DK",1,1016.77
"Tallinn, EE","Stuttgart, DE",1,1560.66
"Tallinn, EE","Balice, PL",3,1086.68
"Tampere / Pirkkala, FI","Mariehamn, FI",1,247.2
"Tarbes/Lourdes/Pyrénées, FR","Annecy, FR",1,572.06
"Tarbes/Lourdes/Pyrénées, FR","Amsterdam, NL",1,1075.44
"Tarbes/Lourdes/Pyrénées, FR","Cannes, FR",1,564.11
"Tarbes/Lourdes/Pyrénées, FR","Lisbon, PT",1,908.27
"Thessaloniki, GR","Kos Island, GR",3,547.21
"Thessaloniki, GR","Memmingen, DE",2,1307.77
"Thessaloniki, GR","Schkeuditz, DE",1,1465.67
"Thessaloniki, GR","Frankfurt am Main (Lautzenhausen), DE",2,1610.35
"Thessaloniki, GR","Stockholm, SE",2,2139.69
"Thessaloniki, GR","Zgornji Brnik, SI",1,934.83
"Thessaloniki, GR","Rheinmünster, DE",1,1489.18
"Timişoara, RO","Caselle Torinese (TO), IT",1,1067.56
"Timişoara, RO","Frankfurt am Main (Lautzenhausen), DE",1,1143.83
"Timişoara, RO","Memmingen, DE",2,876.53
"Timişoara, RO","Rheinmünster, DE",2,1051.3
"Timişoara, RO","Segrate (MI), IT",1,937.87
"Timişoara, RO","Larnaca, CY",1,1597.06
"Timişoara, RO","Ferno (VA), IT",1,978.11
"Timişoara, RO","Charleroi, BE",2,1351.28
"Timişoara, RO","Genova (GE), IT",1,991.88
"Timişoara, RO","Dortmund, DE",2,1188.35
"Timişoara, RO","Grâce-Hollogne, BE",1,1290.65
"Timişoara, RO","Madrid, ES",2,2106.74
"Timişoara, RO","Salzburg, AT",1,671.15
"Tomblaine, Meurthe-et-Moselle, FR","Caen, FR",1,491.14
"Tomblaine, Meurthe-et-Moselle, FR","Paris, FR",1,298.34
"Tomblaine, Meurthe-et-Moselle, FR","Saint-Jacques-de-la-Lande, Ille-et-Vilaine, FR",1,592.04
"Toulouse/Blagnac, FR","Schkeuditz, DE",1,1187.8
"Toulouse/Blagnac, FR","Luxembourg, LU",1,762.4
"Toulouse/Blagnac, FR","Dublin, IE",2,1224.23
"Toulouse/Blagnac, FR","Ibiza (Eivissa), ES",1,528.87
"Toulouse/Blagnac, FR","Lisbon, PT",10,1029.4100000000003
"Toulouse/Blagnac, FR","La Virgen Del Camino, ES",1,581.03
"Toulouse/Blagnac, FR","Ajaccio, FR",2,635.83
"Toulouse/Blagnac, FR","Perpignan/Rivesaltes, FR",1,157.13
"Toulouse/Blagnac, FR","Seville, ES",5,922.95
"Toulouse/Blagnac, FR","Capannori (LU), IT",1,740.33
"Toulouse/Blagnac, FR","L'Hôpital-le-Mercier, Saône-et-Loire, FR",1,373.16
"Tours, Indre-et-Loire, FR","Orio al Serio (BG), IT",1,713.75
"Toussus-le-Noble, Yvelines, FR","Lesquin, FR",1,214.14
"Toussus-le-Noble, Yvelines, FR","Laval, Mayenne, FR",2,225.13
"Toussus-le-Noble, Yvelines, FR","Feldkirchen bei Graz, AT",1,1012.22
"Toussus-le-Noble, Yvelines, FR","Quimper/Pluguffan, FR",1,471.53
"Toussus-le-Noble, Yvelines, FR","L'Hôpital-le-Mercier, Saône-et-Loire, FR",1,296.72
"Toussus-le-Noble, Yvelines, FR","Lorient/Lann/Bihoué, FR",1,425.03
"Toussus-le-Noble, Yvelines, FR","Segrate (MI), IT",1,655.16
"Toussus-le-Noble, Yvelines, FR","La Baule-Escoublac, FR",1,368.85
"Trabzon, TR","Berlin, DE",1,2350.34
"Trabzon, TR","London, GB",1,3230.3
"Trabzon, TR","Stockholm, SE",1,2553.33
"Trabzon, TR","Düsseldorf, DE",1,2759.59
"Trabzon, TR","Paris, FR",1,3049.92
"Trabzon, TR","Gaziemir, TR",1,1121.47
"Treviso (TV), IT","Toulouse/Blagnac, FR",2,885.07
"Treviso (TV), IT","Zgornji Brnik, SI",1,186.33
"Treviso (TV), IT","Zurich, CH",2,343.79
"Treviso (TV), IT","Luton, Luton, GB",2,1149.46
"Treviso (TV), IT","Stockholm, SE",2,1587.04
"Treviso (TV), IT","Segrate (MI), IT",2,228.32
"Treviso (TV), IT","Bratislava, SK",1,473.07
"Treviso (TV), IT","Seville, ES",2,1755.81
"Trollhättan, SE","Sandefjord(Torp), NO",1,154.3
"Trollhättan, SE","Lübeck, DE",1,511.8
"Trondheim, NO","Malmö, SE",1,891.55
"Trondheim, NO","Aalborg, DK",1,709.99
"Trondheim, NO","London, GB",2,1476.79
"Trondheim, NO","Balice, PL",1,1579.27
"Turku, FI","Košice, SK",1,1319.37
"Uherské Hradiště, CZ","St. Gallen, CH",1,607.72
"Valencia, ES","Bucharest, RO",2,2255.87
"Valencia, ES","Zaragoza, ES",1,246.66
"Valencia, ES","Wrocław, PL",1,1865.35
"Valencia, ES","Faro, PT",1,709.2
"Valencia, ES","Poznań, PL",1,1954.04
"Valladolid, ES","Clermont-Ferrand, FR",1,787.43
"Valletta, MT","Memmingen, DE",2,1394.68
"Valletta, MT","Chambéry, FR",1,1306.65
"Valletta, MT","Pisa (PI), IT",2,939.0
"Valletta, MT","Bournemouth, GB",2,2112.25
"Valletta, MT","Lorient/Lann/Bihoué, FR",1,1982.23
"Valletta, MT","Caselle (VR), IT",2,1104.2
"Valletta, MT","Colombier-Saugnieu, Rhône, FR",3,1351.97
"Valletta, MT","Nottingham, Leicestershire, GB",1,2258.31
"Valletta, MT","Weßling, DE",1,1385.81
"Vannes/Meucon, FR","Paris, FR",1,405.72
"Varna, BG","Vienna, AT",1,1027.56
"Velika Gorica, HR","Schkeuditz, DE",1,691.29
"Velika Gorica, HR","Maastricht, NL",1,952.52
"Velika Gorica, HR","Geneva, CH",1,770.91
"Velika Gorica, HR","Memmingen, DE",2,508.54
"Velika Gorica, HR","Weeze, DE",3,976.09
"Velika Gorica, HR","Rome, IT",1,526.86
"Velika Gorica, HR","Orio al Serio (BG), IT",3,493.8
"Velika Gorica, HR","Frankfurt am Main (Lautzenhausen), DE",2,805.65
"Velika Gorica, HR","Barcelona, ES",2,1229.44
"Velika Gorica, HR","Bergen, NO",1,1767.95
"Venezia (VE), IT","Spata-Artemida, GR",2,1275.96
"Venezia (VE), IT","Lisbon, PT",6,1915.34
"Venezia (VE), IT","Palma de Mallorca, ES",1,1027.69
"Venezia (VE), IT","Genova (GE), IT",1,301.8
"Venezia (VE), IT","Düsseldorf, DE",3,763.5
"Venezia (VE), IT","Bern, CH",1,404.82
"Venezia (VE), IT","Saint-Jacques-de-la-Lande, Ille-et-Vilaine, FR",1,1107.99
"Venezia (VE), IT","Birmingham, West Midlands, GB",2,1283.11
"Vienna, AT","Birmingham, West Midlands, GB",1,1383.63
"Vienna, AT","Greven, DE",1,774.42
"Vienna, AT","Memmingen, DE",1,470.7
"Vienna, AT","Eindhoven, NL",3,884.25
"Vienna, AT","Nowy Dwór Mazowiecki, PL",1,562.92
"Vienna, AT","Venezia (VE), IT",8,432.26
"Vienna, AT","Jasionka, PL",1,454.88
"Vienna, AT","Arvidsjaur, SE",1,1950.23
"Vienna, AT","Manching, DE",1,377.64
"Vigo, ES","Almería, ES",1,803.76
"Vigo, ES","Alicante, ES",1,812.88
"Vilhelmina, SE","Łódź, PL",1,1437.26
"Villanova d'Albenga (SV), IT","Weßling, DE",1,509.95
"Vilnius, LT","Berlin, DE",1,818.19
"Vilnius, LT","Larnaca, CY",1,2289.84
"Vilnius, LT","Nice, Alpes-Maritimes, FR",1,1783.89
"Vilnius, LT","Málaga, ES",2,3017.03
"Vilnius, LT","Rome, IT",2,1709.95
"Vilnius, LT","Hamburg, DE",2,1006.94
"Warsaw, PL","Firenze (FI), IT",1,1180.45
"Warsaw, PL","Trento (TN), IT",1,990.49
"Warsaw, PL","Sylt, DE",1,882.74
"Warsaw, PL","Napoli, IT",1,1357.23
"Warsaw, PL","Cluj-Napoca, RO",1,635.6
"Warsaw, PL","Bratislava, SK",1,522.16
"Warsaw, PL","Manchester, Greater Manchester, GB",2,1559.54
"Warton, GB","Jasionka, PL",1,1745.26
"Warton, GB","London, GB",1,313.9
"Weert, NL","Belfast, GB",1,864.78
"Weeze, DE","Göteborg, SE",1,779.3
"Weeze, DE","Dresden, DE",1,531.74
"Weeze, DE","Szymany, PL",2,1020.27
"Weeze, DE","Malmö, SE",1,647.19
"Weeze, DE","Paris, FR",1,375.78
"Weeze, DE","Melilla, ES",1,1954.28
"Wevelgem, BE","Barcelona, ES",1,1062.33
"Wevelgem, BE","Madrid, ES",1,1271.78
"Wevelgem, BE","Chambéry, FR",2,608.99
"Wevelgem, BE","Porto, PT",1,1401.89
"Weßling, DE","Pisa (PI), IT",1,493.8
"Weßling, DE","Bratislava, SK",1,440.11
"Weßling, DE","Büren, DE",1,436.62
"Weßling, DE","Paris, FR",1,676.51
"Weßling, DE","Burbach, DE",1,372.64
"Weßling, DE","Bolzano (BZ), IT",1,180.4
"Weßling, DE","Mönchengladbach, DE",1,490.65
"Weßling, DE","Caselle Torinese (TO), IT",1,423.62
"Weßling, DE","Mannheim, DE",1,255.14
"Weßling, DE","Prague, CZ",1,312.06
"Wilhelmshaven, DE","Bielefeld, DE",1,174.14
"Wilhelmshaven, DE","Lelystad, NL",1,206.07
"Woking, Surrey, GB","Colombier-Saugnieu, Rhône, FR",1,750.36
"Woking, Surrey, GB","Leixlip, IE",2,460.16
"Wolverhampton, Staffordshire, GB","Newquay, GB",1,298.67
"Wrocław, PL","Marignane, Bouches-du-Rhône, FR",2,1222.74
"Wrocław, PL","Pescara, IT",2,985.84
"Wrocław, PL","Pisa (PI), IT",2,957.95
"Wrocław, PL","Nottingham, Leicestershire, GB",3,1258.74
"Yeovil, Somerset, GB","Darlington, Durham, GB",1,397.56
"Zaragoza, ES","Piešťany, SK",1,1663.75
"Zaragoza, ES","Frankfurt am Main (Lautzenhausen), DE",1,1121.85
"Zaragoza, ES","Biarritz, FR",1,204.24
"Zaragoza, ES","Jerez de la Frontera, ES",2,697.2
"Zaragoza, ES","Orio al Serio (BG), IT",2,971.42
"Zaragoza, ES","Zurich, CH",1,994.68
"Zaragoza, ES","Charleroi, BE",2,1065.43
"Zaragoza, ES","Oostende, BE",1,1101.34
"Zaventem, BE","Kidlington, Oxfordshire, GB",1,416.02
"Zaventem, BE","Luton, Luton, GB",1,353.62
"Zaventem, BE","Bucharest, RO",1,1756.91
"Zaventem, BE","Thessaloniki, GR",1,1833.11
"Zaventem, BE","Nottingham, Leicestershire, GB",1,452.94
"Zaventem, BE","Santiago de Compostela, ES",1,1320.53
"Zaventem, BE","Balice, PL",2,1084.32
"Zaventem, BE","Alava, ES",1,1045.32
"Zaventem, BE","Faro, PT",1,1832.34
"Zaventem, BE","Seville, ES",1,1708.83
"Zaventem, BE","Firenze (FI), IT",1,936.22
"Zaventem, BE","Dortmund, DE",1,228.4
"Zgornji Brnik, SI","Rome, IT",1,517.86
"Zgornji Brnik, SI","Budapest, HU",1,381.37
"Zgornji Brnik, SI","Segrate (MI), IT",1,410.53
"Zgornji Brnik, SI","Luxembourg, LU",2,720.96
"Zurich, CH","Napoli, IT",2,861.88
"Zurich, CH","Trondheim, NO",1,1785.08
"Zurich, CH","Tallinn, EE",5,1702.5
"Zurich, CH","Chambéry, FR",3,287.33
"Zurich, CH","Maastricht, NL",1,433.75
"Zurich, CH","Luleå, SE",1,2165.76
"Zurich, CH","Cannes, FR",2,452.13
"Zurich, CH","Venezia (VE), IT",8,363.21
"Zurich, CH","Groningen, NL",1,644.79
"Zurich, CH","Ängelholm, SE",1,1025.59
"Zurich, CH","Schkeuditz, DE",1,514.75
"Zurich, CH","Linz, AT",1,435.48
"Zurich, CH","Darlington, Durham, GB",1,1048.04
"Zurich, CH","Toussus-le-Noble, Yvelines, FR",2,499.31
"Zweibrücken, DE","Toussus-le-Noble, Yvelines, FR",1,389.63
"Zweibrücken, DE","Palma de Mallorca, ES",1,1135.43
"Zweibrücken, DE","Weßling, DE",1,311.55
"Ängelholm, SE","Frankfurt am Main (Lautzenhausen), DE",1,797.79
"Ängelholm, SE","Antwerp, BE",2,790.3
"Örebro, SE","Sønderborg, DK",1,569.49
"Örebro, SE","Trondheim, NO",1,519.17
"Örebro, SE","Schkeuditz, DE",1,885.42
"Örebro, SE","Oslo (Gardermoen), NO",1,245.73
"Örebro, SE","Hannover, DE",1,822.26
"České Budějovice, CZ","Wiener Neustadt, AT",1,181.9
"Šiauliai, LT","Bucharest, RO",1,1277.14
"Šiauliai, LT","Lesquin, FR",1,1467.89
"Šiauliai, LT","Pisa (PI), IT",1,1641.71
"Aalborg, DK","Salzburg, AT",1,1055.85
"Aberdeen, GB","Faro, PT",1,2284.74
"Aberdeen, GB","Geneva, CH",1,1344.43
"Agen, FR","Augsburg, DE",1,923.11
"Agno, CH","Saint-Bon, FR",1,189.15
"Agno, CH","Farnborough, Hampshire, GB",1,920.74
"Agno, CH","Bologna, IT",1,247.59
"Agno, CH","Aix en Provence, FR",2,394.22
"Agno, CH","Levaldigi (CN), IT",1,190.76
"Agno, CH","Villanova d'Albenga (SV), IT",1,225.79
"Aix en Provence, FR","Colombier-Saugnieu, Rhône, FR",1,247.79
"Aix en Provence, FR","Agno, CH",2,394.22
"Ajaccio, FR","Barcelona, ES",1,563.23
"Ajaccio, FR","London, GB",1,1259.24
"Albi, FR","Paris, FR",1,599.35
"Alicante, ES","Nyköping, SE",1,2600.18
"Alicante, ES","Grenoble, FR",1,925.63
"Alicante, ES","Treviso (TV), IT",1,1332.4
"Alicante, ES","Cluj-Napoca, RO",1,2188.04
"Alicante, ES","Cascais, PT",1,766.79
"Alicante, ES","Jasionka, PL",1,2214.96
"Almería, ES","Zaragoza, ES",1,548.26
"Almería, ES","Saint-Tropez, FR",1,1032.58
"Amsterdam, NL","Venezia (VE), IT",5,936.9100000000001
"Amsterdam, NL","Grenoble, FR",2,773.43
"Amsterdam, NL","Umeå, SE",1,1560.86
"Amsterdam, NL","Chassieu, Lyon, FR",1,731.85
"Amsterdam, NL","Alajero, La Gomera Island, ES",1,3254.6
"Amsterdam, NL","Grâce-Hollogne, BE",1,191.58
"Amsterdam, NL","Kittilä, FI",3,2022.67
"Amsterdam, NL","Zaragoza, ES",1,1261.64
"Amsterdam, NL","Trento (TN), IT",1,837.35
"Amsterdam, NL","Annecy, FR",1,715.97
"Angers, FR","Lesquin, FR",1,416.6
"Angers, FR","Paris, FR",1,270.59
"Annecy, FR","Venezia (VE), IT",1,487.63
"Annecy, FR","Farnborough, Hampshire, GB",3,779.7199999999999
"Annecy, FR","Retford, Nottinghamshire, GB",1,961.43
"Annecy, FR","Manchester, Greater Manchester, GB",2,1020.69
"Annecy, FR","Mošnov, CZ",1,988.51
"Annecy, FR","Bordeaux, FR",1,545.91
"Annecy, FR","Southampton, GB",1,782.98
"Annecy, FR","London, GB",2,766.23
"Annecy, FR","Lesquin, FR",1,561.26
"Annecy, FR","Zurich, CH",1,252.58
"Antalya, TR","Göteborg, SE",1,2691.32
"Antalya, TR","Poznań, PL",1,2041.78
"Antalya, TR","Feldkirchen bei Graz, AT",1,1689.6
"Antalya, TR","Katowice, PL",2,1774.89
"Antwerp, BE","Colombier-Saugnieu, Rhône, FR",2,609.39
"Antwerp, BE","Greven, DE",1,245.91
"Antwerp, BE","Innsbruck, AT",2,663.35
"Antwerp, BE","Saint-Tropez, FR",2,900.83
"Antwerp, BE","Friedrichshafen, DE",2,534.94
"Antwerp, BE","Le Mans, Sarthe, FR",1,473.54
"Antwerp, BE","Bern, CH",1,524.5
"Antwerp, BE","Ibiza (Eivissa), ES",1,1390.7
"Antwerp, BE","Prague, CZ",1,700.77
"Antwerp, BE","London, GB",1,314.87
"Antwerp, BE","Kittilä, FI",1,2144.59
"Antwerp, BE","Munich, DE",1,612.82
"Astypalaia Island, GR","Spata-Artemida, GR",1,262.76
"Augsburg, DE","Feldkirchen bei Graz, AT",1,373.02
"Augsburg, DE","Hannover, DE",1,457.34
"Bacău, RO","Rome, IT",1,1266.69
"Bacău, RO","Dublin, IE",1,2467.54
"Badajoz, ES","Barcelona, ES",1,802.45
"Balice, PL","Constanța, RO",1,913.18
"Balice, PL","Napoli, IT",1,1107.43
"Balice, PL","Montichiari (BS), IT",1,874.57
"Barcelona, ES","Venezia (VE), IT",13,951.75
"Barcelona, ES","Badajoz, ES",1,802.45
"Barcelona, ES","Velika Gorica, HR",1,1229.44
"Barcelona, ES","Wevelgem, BE",1,1062.33
"Barcelona, ES","Cluj-Napoca, RO",1,1824.69
"Barcelona, ES","Ranón, ES",1,711.58
"Barcelona, ES","Grenoble, FR",2,522.89
"Barcelona, ES","Cannes, FR",2,471.98
"Barcelona, ES","Sta Cruz de la Palma, La Palma Island, ES",1,2282.13
"Barcelona, ES","Thessaloniki, GR",1,1753.55
"Beauvais, FR","Velika Gorica, HR",1,1122.78
"Belfast, GB","Caselle (VR), IT",1,1580.13
"Belfast, GB","Caselle Torinese (TO), IT",2,1431.17
"Belfast, GB","Salzburg, AT",2,1522.45
"Belfast, GB","Tenerife, ES",1,3050.87
"Belfast, GB","Colombier-Saugnieu, Rhône, FR",1,1265.94
"Belfast, GB","Schkeuditz, DE",1,1269.36
"Belfast, GB","Bournemouth, GB",1,513.8
"Belfast, GB","Coventry, West Midlands, GB",1,393.22
"Bergen, NO","Hamburg, DE",2,798.17
"Berlin, DE","Venezia (VE), IT",2,766.99
"Berlin, DE","Gaziemir, TR",1,1887.02
"Berlin, DE","Napoli, IT",2,1277.44
"Berlin, DE","Velika Gorica, HR",1,759.24
"Berlin, DE","Charleroi, BE",1,661.24
"Berlin, DE","Greven, DE",1,396.5
"Berlin, DE","Treviso (TV), IT",1,752.53
"Berlin, DE","Sta Cruz de la Palma, La Palma Island, ES",1,3681.87
"Berlin, DE","Cascais, PT",1,2320.51
"Berlin, DE","Mönchengladbach, DE",1,497.2
"Berlin, DE","Montichiari (BS), IT",1,804.8
"Bern, CH","St. Gallen, CH",2,168.27
"Bern, CH","Leeds, West Yorkshire, GB",2,1008.02
"Bern, CH","Friedrichshafen, DE",2,173.65
"Bern, CH","Segrate (MI), IT",2,212.99
"Bern, CH","Chambéry, FR",1,188.57
"Bern, CH","Prague, CZ",1,610.98
"Bern, CH","Stuttgart, DE",1,235.81
"Bern, CH","Palma de Mallorca, ES",1,904.37
"Bern, CH","Charleroi, BE",1,453.26
"Bern, CH","Manchester, Greater Manchester, GB",1,997.33
"Bern, CH","Southampton, GB",1,786.59
"Bern, CH","Katowice, PL",1,936.53
"Biarritz, FR","Zaragoza, ES",1,204.24
"Biarritz, FR","Bacău, RO",1,2248.95
"Billund, DK","Salzburg, AT",2,922.11
"Billund, DK","Innsbruck, AT",2,954.9
"Billund, DK","Orio al Serio (BG), IT",1,1120.51
"Billund, DK","Valletta, MT",1,2248.87
"Billund, DK","Colombier-Saugnieu, Rhône, FR",1,1149.23
"Billund, DK","Belfast, GB",1,970.69
"Billund, DK","Trento (TN), IT",1,1089.15
"Billund, DK","Kidlington, Oxfordshire, GB",1,812.4
"Birmingham, West Midlands, GB","Stuttgart, DE",1,879.25
"Birmingham, West Midlands, GB","Venezia (VE), IT",1,1283.11
"Birmingham, West Midlands, GB","Caselle Torinese (TO), IT",3,1058.3
"Birmingham, West Midlands, GB","Newtownards, Ards and North Down, GB",1,351.95
"Birmingham, West Midlands, GB","Salzburg, AT",3,1169.54
"Birmingham, West Midlands, GB","Grenoble, FR",4,942.0
"Birmingham, West Midlands, GB","Treviso (TV), IT",1,1263.36
"Birmingham, West Midlands, GB","San Bartolomé, ES",1,2790.18
"Blackpool, GB","Annecy, FR",1,1088.46
"Blackpool, GB","Kidlington, Oxfordshire, GB",1,243.86
"Blackpool, GB","Norwich, Norfolk, GB",1,311.75
"Bodrum, TR","Bremen, DE",1,2287.85
"Bodø, NO","Evenes, NO",3,166.84
"Bologna, IT","Faro, PT",1,1818.34
"Bologna, IT","Cluj-Napoca, RO",2,994.22
"Bologna, IT","Stockholm, SE",1,1723.11
"Bologna, IT","Caselle Torinese (TO), IT",2,296.15
"Bologna, IT","Prague, CZ",1,658.0
"Bolzano (BZ), IT","Salzburg, AT",2,195.24
"Bolzano (BZ), IT","Copenhagen, DK",1,1022.58
"Bolzano (BZ), IT","Staverton, Gloucestershire, GB",1,1149.4
"Bolzano (BZ), IT","Budapest, HU",1,602.03
"Bolzano (BZ), IT","Segrate (MI), IT",2,194.46
"Bolzano (BZ), IT","Prague, CZ",3,459.37000000000006
"Bolzano (BZ), IT","Rotterdam, NL",1,789.31
"Bolzano (BZ), IT","Rome, IT",3,525.24
"Bolzano (BZ), IT","Grenoble, FR",1,479.56
"Bolzano (BZ), IT","Forlì (FC), IT",1,258.42
"Bolzano (BZ), IT","Bologna, IT",1,213.94
"Bolzano (BZ), IT","Venegono Superiore (VA), IT",1,204.17
"Bolzano (BZ), IT","Bucharest, RO",1,1169.55
"Bolzano (BZ), IT","Ferno (VA), IT",1,220.66
"Boos, FR","Kidlington, Oxfordshire, GB",1,324.67
"Boos, FR","Figari, FR",1,1071.05
"Bordeaux, FR","Venezia (VE), IT",2,1026.06
"Bordeaux, FR","Ibiza (Eivissa), ES",1,684.4
"Bordeaux, FR","Chambéry, FR",1,524.1
"Bordeaux, FR","Toulouse/Blagnac, FR",1,212.67
"Bournemouth, GB","Prestwick, South Ayrshire, GB",1,555.69
"Bournemouth, GB","Paris, FR",1,334.88
"Bratislava, SK","Dalaman, TR",1,1585.54
"Bratislava, SK","Memmingen, DE",1,518.35
"Bratislava, SK","Venezia (VE), IT",1,473.67
"Braunschweig, DE","Augsburg, DE",1,433.8
"Braunschweig, DE","Köln (Cologne), DE",2,285.81
"Braunschweig, DE","Samedan, CH",1,645.1
"Brest, FR","Hyères, Var, FR",1,1011.11
"Brighton, East Sussex, GB","Staverton, Gloucestershire, GB",1,175.23
"Bristol, GB","Venezia (VE), IT",2,1285.77
"Bristol, GB","Caselle (VR), IT",2,1202.19
"Bristol, GB","Salzburg, AT",4,1198.61
"Bristol, GB","Luton, Luton, GB",1,171.07
"Bristol, GB","Spata-Artemida, GR",1,2561.58
"Bristol, GB","Alajero, La Gomera Island, ES",1,2865.61
"Bristol, GB","Almería, ES",1,1616.83
"Broughton, GB","Luton, Luton, GB",1,228.38
"Broughton, GB","Maastricht, NL",1,648.62
"Broughton, GB","Cannes, FR",1,1295.5
"Broughton, GB","Bournemouth, GB",1,277.76
"Broughton, GB","Venezia (VE), IT",1,1395.63
"Broughton, GB","Farnborough, Hampshire, GB",1,259.25
"Broughton, GB","Dublin, IE",1,219.99
"Bucharest, RO","Girona, ES",1,1907.15
"Bucharest, RO","Katowice, PL",1,844.36
"Bucharest, RO","Treviso (TV), IT",1,1097.38
"Bucharest, RO","Geneva, CH",1,1568.57
"Bucharest, RO","Nantes, FR",1,2154.72
"Bucharest, RO","Antalya, TR",1,936.7
"Budapest, HU","Agno, CH",1,794.57
"Budapest, HU","Samedan, CH",1,707.79
"Budapest, HU","Calden, DE",1,826.72
"Budapest, HU","Avignon, FR",1,1171.79
"Budapest, HU","Treviso (TV), IT",2,567.38
"Budapest, HU","Cannes, FR",1,1042.7
"Budapest, HU","Antalya, TR",1,1517.43
"Bydgoszcz, PL","Alicante, ES",1,2174.67
"Bydgoszcz, PL","Innsbruck, AT",1,801.98
"Büren, DE","Zurich, CH",1,461.98
"Büren, DE","Friedrichshafen, DE",1,442.94
"Caen, FR","Annecy, FR",1,609.81
"Calden, DE","Bern, CH",1,519.52
"Calden, DE","Nuremberg, DE",1,244.56
"Camberley, Surrey, GB","Leixlip, IE",1,444.58
"Camberley, Surrey, GB","Wolverhampton, Staffordshire, GB",1,164.28
"Camberley, Surrey, GB","Hamburg, DE",1,770.23
"Cardiff, GB","Málaga, ES",1,1639.54
"Cardiff, GB","Salzburg, AT",1,1241.37
"Cardiff, GB","Prestwick, South Ayrshire, GB",1,463.67
"Cascais, PT","Málaga, ES",3,484.16
"Cascais, PT","Palma de Mallorca, ES",2,1046.3
"Cascais, PT","Chambéry, FR",1,1468.34
"Cascais, PT","Alajero, La Gomera Island, ES",1,1393.96
"Cascais, PT","Zgornji Brnik, SI",1,2113.09
"Cascais, PT","Nottingham, Leicestershire, GB",1,1685.02
"Caselle (VR), IT","Olbia (SS), IT",1,512.1
"Caselle (VR), IT","Belfast, GB",1,1580.13
"Caselle (VR), IT","Bristol, GB",2,1202.19
"Caselle (VR), IT","Edinburgh, GB",1,1539.01
"Caselle (VR), IT","Riga, LV",1,1572.52
"Caselle (VR), IT","Warsaw, PL",4,1055.11
"Caselle (VR), IT","Copenhagen, DK",2,1143.5
"Caselle (VR), IT","Glasgow, GB",1,1582.02
"Caselle (VR), IT","Cork, IE",1,1587.95
"Caselle Torinese (TO), IT","Faro, PT",1,1589.62
"Caselle Torinese (TO), IT","Newcastle upon Tyne, Tyne and Wear, GB",1,1278.08
"Caselle Torinese (TO), IT","Birmingham, West Midlands, GB",3,1058.3
"Caselle Torinese (TO), IT","Nottingham, Leicestershire, GB",2,1069.98
"Caselle Torinese (TO), IT","Manchester, Greater Manchester, GB",7,1155.29
"Caselle Torinese (TO), IT","Falconara Marittima (AN), IT",1,486.65
"Caselle Torinese (TO), IT","Edinburgh, GB",1,1422.55
"Caselle Torinese (TO), IT","Belfast, GB",2,1431.17
"Caselle Torinese (TO), IT","Warsaw, PL",2,1245.43
"Caselle Torinese (TO), IT","Glasgow, GB",1,1457.43
"Caselle Torinese (TO), IT","Helsinki (Vantaa), FI",2,2031.66
"Caselle Torinese (TO), IT","Bologna, IT",1,296.15
"Caselle Torinese (TO), IT","Venezia (VE), IT",1,368.94
"Caselle Torinese (TO), IT","Göteborg, SE",2,1424.54
"Caselle Torinese (TO), IT","Liverpool, GB",1,1180.06
"Caselle Torinese (TO), IT","Shannon, IE",1,1464.35
"Catania, IT","Pantelleria (TP), IT",1,283.9
"Catania, IT","Orio al Serio (BG), IT",2,1014.57
"Catania, IT","Madrid, ES",1,1650.86
"Catania, IT","Paris, FR",1,1670.06
"Catania, IT","Montichiari (BS), IT",1,968.9
"Catania, IT","Ferno (VA), IT",2,1049.07
"Catania, IT","Caselle Torinese (TO), IT",1,1058.71
"Catania, IT","Valletta, MT",1,187.38
"Catania, IT","Istanbul, TR",1,1258.7
"Catania, IT","Luxembourg, LU",1,1526.41
"Chabeuil, Drôme, FR","Toulouse/Blagnac, FR",1,321.02
"Chambéry, FR","Grâce-Hollogne, BE",1,556.97
"Chambéry, FR","Birmingham, West Midlands, GB",4,938.83
"Chambéry, FR","Cahors, FR",1,374.7
"Chambéry, FR","Antwerp, BE",1,626.18
"Chambéry, FR","Parma (PR), IT",1,357.4
"Chambéry, FR","Barcelona, ES",2,571.79
"Chambéry, FR","Broughton, GB",1,1053.65
"Chambéry, FR","Cranfield, Central Bedfordshire, GB",2,858.19
"Chambéry, FR","Luxembourg, LU",1,444.22
"Chambéry, FR","Edinburgh, GB",2,1315.63
"Chambéry, FR","Warsaw, PL",1,1317.07
"Chambéry, FR","Stockholm, SE",1,1737.43
"Chambéry, FR","Bristol, GB",2,898.31
"Chambéry, FR","Bournemouth, GB",1,808.01
"Chambéry, FR","Nottingham, Leicestershire, GB",2,954.78
"Chambéry, FR","Faro, PT",1,1498.56
"Chambéry, FR","Newcastle upon Tyne, Tyne and Wear, GB",1,1173.62
"Chambéry, FR","Southampton, GB",1,796.47
"Chambéry, FR","Leeds, West Yorkshire, GB",1,1061.91
"Chambéry, FR","Glasgow, GB",1,1346.37
"Chambéry, FR","Mošnov, CZ",1,1019.36
"Charleroi, BE","Cluj-Napoca, RO",1,1466.31
"Charleroi, BE","Chambéry, FR",1,546.66
"Charleroi, BE","Velika Gorica, HR",2,1007.52
