icao,callsign,count
3c6448,DLH3ML,1
3c6634,DLH352,1
3c6447,DLH3ML,1
3c4dd4,DLH356,1
3c6589,DLH1WA,2
3c674a,DLH3ML,1
3c6449,DLH1WA,1
3c4dd5,DLH356,1
3c6442,DLH3ML,2
3c4dcc,DLH356,1
3c6445,DLH352,1
3c6583,DLH1WA,1
3c66aa,DLH352,1
3c4dcb,DLH356,1
3c6749,DLH1WA,1
3c6449,DLH3ML,1
3c6653,DLH352,1
3c4dc6,DLH356,1
39856f,AFR32WP,1
3c6474,CFG7WJ,1
3c6474,CFG9DA,1
398569,AFR1519,1
398602,AFR86BV,1
3c6449,DLH69E,1
3c6544,DLH84M,1
3c6487,DLH28X,1
3c4dcb,DLH06M,1
3986e7,AFR36KF,1
a02cb5,FDX33,1
3986e2,AFR32WP,1
3986e9,AFR1519,1
3c6468,CFG4KN,1
3c6446,DLH17P,1
398565,AFR99ME,1
3c786c,CFG1UF,1
3c4dd5,DLH06M,1
3c6667,DLH28X,1
398570,AFR36KF,1
39856f,AFR86BV,1
a02cb5,FDX36,1
3c0acc,CFG3JM,1
3c6655,DLH84M,1
398571,AFR1519,1
3c6448,DLH17P,1
3c4dcc,DLH06M,1
3986e1,AFR36KF,1
3986e9,AFR86BV,1
398566,AFR32WP,1
398566,AFR99ME,2
3986e9,AFR32WP,1
3c6637,DLH69E,1
3c6637,DLH17P,1
a08321,FDX36,1
3986e1,AFR1519,1
3c0ac5,CFG7RY,1
398562,AFR99ME,1
3c6663,DLH84M,1
3986e2,AFR36KF,1
398577,AFR86BV,1
3c6474,CFG4VR,1
39856c,AFR86BV,1
3c6485,DLH84M,1
3986e5,AFR32WP,1
39856a,AFR99ME,1
3c65cd,DLH06M,1
3c648b,DLH17P,1
398579,AFR1519,1
3c6429,CFG4HL,1
3c6650,DLH28X,1
3c6467,CFG4JW,1
39856f,AFR36KF,1
3c4dc7,DLH06M,1
3c0acc,CFG2FA,1
3c64a6,DLH02W,1
398571,AFR32WP,1
3c664e,DLH28X,1
3c6641,DLH84M,1
3c0ac5,CFG3WU,1
3c644a,DLH69E,1
398562,AFR86BV,1
39856c,AFR99ME,1
3c65ca,DLH17P,1
3c6654,DLH28X,1
3c6748,DLH69E,1
398571,AFR86BV,1
398568,AFR32WP,1
3c658e,DLH84M,1
3c6648,DLH06M,1
3c088d,CFG5AN,1
3c088d,CFG2WZ,1
3c674a,DLH02W,1
3c4dd7,DLH1CP,2
3c4dd7,DLH3ER,1
3c4dcb,DLH4EW,1
3c4dcc,DLH1CP,1
3c4dc6,DLH3ER,1
3c4dd5,DLH4EW,1
3c4dd5,DLH3ER,1
3c4dc4,DLH4EW,1
3c4dd4,DLH1CP,1
3c4dd5,DLH1CP,1
3c4dd4,DLH4EW,2
3c4dd4,DLH3ER,1
3c4dd7,DLH4EW,1
3c4dcb,DLH1CP,1
3c4dc6,DLH4EW,1
3c4dc6,DLH1CP,1
3c4595,BOX294,1
3c6595,DLH6AV,2
3c458e,BOX126,1
3c4594,BOX915,1
440bc9,BCS2WP,1
3c4dc6,DLH9CL,2
3c4dc6,DLH6YX,1
3c664e,DLH7AX,1
3c644a,DLH6AV,1
3c5422,BCS2WP,1
3c6741,DLH7AX,1
3c4dd5,DLH6YX,1
3c4dd7,DLH6YX,2
3c4dc4,DLH9CL,1
3c5430,BCS2WP,1
3c6595,DLH7AX,1
3c5423,BCS2WP,1
3c4dc9,DLH9CL,1
3c4dc9,DLH6YX,1
3c6743,DLH6AV,1
3c542a,BCS9YP,1
3c6485,DLH7AX,1
3c4dcc,DLH9CL,2
3c4dcc,DLH6YX,2
3c6446,DLH6AV,1
3c6583,DLH7AX,1
3c5425,BCS2WP,1
3c6498,DLH04K,1
3c6678,DLH69H,1
3c65c7,DLH69H,1
3c64a4,DLH04K,1
3c6442,DLH55H,1
3c6672,DLH04K,1
3c658d,DLH55H,1
3c6447,DLH55H,1
3c648b,DLH04K,1
3c6752,DLH69H,1
3c6744,DLH69H,1
3c6752,DLH55H,1
3c658b,DLH55H,1
3c6667,DLH04K,1
3c6635,DLH69H,1
3c66eb,DLH836,1
3c6667,DLH6UX,1
3c6634,DLH842,1
3c6583,DLH836,1
3c6668,DLH842,1
3c6447,DLH836,1
3c6743,DLH842,1
3c6745,DLH8WT,1
3c6742,DLH842,1
3c658e,DLH8WT,1
3c6589,DLH836,1
3c6443,DLH8WT,1
3c666f,DLH842,1
3c6445,DLH842,1
3c6584,DLH836,1
3c6583,DLH8WT,1
3c6758,DLH8WT,1
3c6584,DLH842,1
3c674a,DLH6UX,1
3cc187,AWH91Z,1
3c64a1,DLH98W,1
3c6666,DLH98W,1
3c648c,DLH16V,1
3c664f,DLH98W,1
3c64a6,DLH16V,1
3c6550,LHX1162,1
3c65da,DLH882,1
3c6675,DLH880,2
3c65d9,DLH884,1
3c6447,DLH884,1
3c65cd,DLH882,1
3c64b0,DLH884,1
3c6744,DLH880,1
3c6635,DLH882,1
3c6487,DLH882,1
3c64a4,DLH884,1
3c65c3,DLH882,1
3c64a1,DLH884,1
3c6674,DLH884,1
3c6483,DLH882,1
3c664f,DLH882,1
3c6487,DLH880,1
3009b8,DLA1KY,1
300554,DLA4AN,1
3003ad,DLA3NK,2
3009b7,DLA1KY,1
300564,DLA3NK,1
3009b2,DLA1KY,1
300554,DLA1KY,1
3009b8,DLA3NK,1
3006b5,DLA3NK,1
3009b8,DLA4AN,1
3009b4,DLA1KY,1
300564,DLA4AN,1
3009b2,DLA3NK,1
3007f2,DLA1KY,1
300780,DLA4AN,1
3007ef,DLA1KY,1
3007f2,DLA3NK,1
3009b8,DLA9JK,1
3009b3,DLA8CK,1
3007f2,DLA8CK,1
3009b4,DLA9JK,1
3006b5,DLA8CK,1
3009b2,DLA8CK,1
3009b8,DLA8CK,1
300782,DLA9JK,1
3c56a9,GEC8318,1
3009b5,DLA9JK,1
3007ef,DLA8CK,1
300393,DLA9JK,1
3c658e,DLH9TX,2
3c4dcf,DLH126,1
3c6444,DLH8VM,1
3c6749,DLH136,1
3c4dcc,DLH126,1
3c658d,DLH3TT,1
440b91,TAY7TR,6
3c6667,DLH136,1
3c4dd7,DLH3TT,2
3c6442,DLH8VM,1
3c6635,DLH9TX,1
3c7878,CFG4789,1
3c6742,DLH9TX,1
3c6447,DLH8VM,1
3c6637,DLH9TX,1
3c6446,DLH136,1
396671,TAY7TR,2
3c4dcb,DLH126,1
3c6584,DLH136,1
3c4dd5,DLH3TT,1
3c644a,DLH9TX,1
3c4dcc,DLH8VM,1
3c4dc6,DLH126,2
3c4dd4,DLH8VM,1
3c6595,DLH9TX,1
3c66eb,DLH136,1
3c6748,DLH3TT,1
3c7879,CFG4827,1
3c66ae,DLH810,1
3c66ae,DLH802,1
3c6637,DLH806,1
3c64a2,DLH7CK,1
3c6446,DLH806,1
3c648b,DLH802,1
3c674d,DLH810,1
3c6758,DLH802,1
3c6655,DLH7CK,1
3c66e1,DLH804,2
3c6666,DLH810,2
3c674d,DLH806,1
3c65c7,DLH802,1
3c6498,DLH7CK,1
3c56a3,GEC8324,1
3c64a2,DLH802,1
3c64a4,DLH810,1
3c6650,DLH804,1
3c6658,DLH806,1
3c64a7,DLH7CK,2
3c64a1,DLH810,1
3c64a7,DLH804,1
3c6485,DLH806,1
3c6658,DLH802,1
3c6678,DLH810,1
3c6678,DLH802,1
3c64a6,DLH7CK,1
3c6584,DLH806,1
3c6485,DLH804,1
3c66b3,OCN9P,1
3c66b8,OCN4WJ,3
3c66e7,OCN9P,1
3c66b8,OCN9P,1
3c66b1,OCN4WJ,1
3c6741,DLH35N,1
3c66b4,OCN9P,3
3c66b9,OCN9P,1
3c743a,TUI5PG,1
3c64a1,DLH35N,1
3c66ba,OCN4WJ,1
3c49b1,TUI5PG,1
3c65d9,DLH35N,1
3c66b4,OCN4WJ,2
3c0c99,TUI5PG,1
3c6653,DLH35N,1
300554,DLA6EM,1
3003af,DLA1TK,1
3007f2,DLA1TK,1
300781,DLA7FF,1
3009b5,DLA6EM,1
3009b4,DLA6EM,1
3006b5,DLA1TK,2
3009b3,DLA6EM,1
300554,DLA1TK,1
300780,DLA1TK,1
3009b2,DLA6EM,1
4692d2,AEE34,4
4692cc,AEE3FU,2
4692d2,AEE3FU,2
4692d8,AEE3FU,1
4691c2,AEE34,1
4690e4,AEE34,1
3c6595,DLH074,1
3c6569,DLH9914,1
3c6443,DLH5TP,1
3c66e8,DLH1HE,1
3c6634,DLH088,1
3c6422,CFG5CE,1
3c6448,DLH074,1
3c64f7,DLH9916,1
3c4dc6,DLH078,2
3c6489,DLH1HE,1
3c6446,DLH074,1
a324a9,N301SR,1
3c664f,DLH088,1
3c6671,DLH078,1
3c6584,DLH5TP,1
3c6643,DLH088,1
3c6754,DLH1HE,1
3c666f,DLH074,1
3c4dd4,DLH078,1
3c6667,DLH088,1
3c66ea,DLH1HE,1
3c658b,DLH078,1
3c6743,DLH1HE,1
3c6448,DLH5TP,1
3c6753,DLH074,1
3c6648,DLH088,1
3c6422,CFG1DY,1
3c6672,DLH2KT,1
3c6752,DLH5NW,1
3c65d9,DLH1YE,1
3c6442,DLH2RX,1
3c66e1,DLH1YE,1
3c6584,DLH2RX,2
3c66aa,DLH2KT,1
3c6448,DLH9WT,1
3c6747,DLH5NW,1
3c6741,DLH2RX,1
3c6487,DLH2KT,1
3c658e,DLH1YE,1
3c6595,DLH9WT,1
3c6752,DLH9WT,1
3c658b,DLH2KT,1
3c6743,DLH2KT,1
3c6678,DLH1YE,1
3c6667,DLH5NW,1
3c658b,DLH9WT,1
3c6588,DLH2RX,1
3c6449,DLH2RX,1
3c6743,DLH1YE,1
3c6748,DLH5NW,1
3c658d,DLH2KT,1
3c6666,DLH2RX,1
3c6643,DLH5NW,1
3c6744,DLH2KT,1
3c644a,DLH1YE,1
3c658d,DLH9WT,1
3c6653,DLH5NV,1
3c64a6,DLH854,1
461f6e,FIN1LP,1
3c6678,DLH850,1
45ab4f,FIN9ML,2
3c65c7,DLH854,1
3c65c2,DLH850,1
3c66a1,DLH5NV,1
3c65c2,DLH854,1
461f9b,FIN9ML,1
3c6752,DLH5NV,1
461f67,FIN1LP,1
3c64a7,DLH850,1
461f65,FIN1LP,1
3c6544,DLH850,1
3c64b1,DLH5NV,2
45ab54,FIN9ML,3
3c6655,DLH854,1
461f36,FIN1LP,1
3c6674,DLH854,1
3c6667,DLH850,1
461e1d,FIN9ML,1
3c6653,DLH850,1
461e17,FIN1LP,1
3c6650,DLH5NV,1
3c64a7,DLH854,1
3c6498,DLH5NV,1
3c6643,DLH850,1
461f6c,FIN1LP,1
3c64a2,DLH854,1
3c6449,DLH6KK,1
3c658c,DLH3XA,1
3c6667,DLH5AV,1
3c6589,DLH6KK,1
3c64a1,DLH3LR,1
3c6444,DLH5AV,1
3c674d,DLH3XA,1
3c6758,DLH5AV,1
3c6749,DLH6KK,1
3c6676,DLH3LR,1
3c6442,DLH3XA,2
3c658d,DLH5AV,1
3c667a,DLH3LR,1
3c674f,DLH6KK,1
3c6544,DLH3XA,1
3c66e1,DLH5AV,1
3c6584,DLH3LR,1
3c6441,DLH6KK,1
3c6447,DLH3XA,1
3c6585,DLH5AV,1
3c6748,DLH6KK,1
3c66eb,DLH6KK,1
3c6676,DLH5AV,1
3c6449,DLH3XA,1
3c674d,DLH3LR,1
501c38,CTN415,2
3c4dd5,DLH8JR,1
501c4a,CTN19H,1
501d21,CTN9HR,1
501c4a,CTN415,2
501c43,CTN19H,3
3c4dcb,DLH8JR,1
501d1d,CTN9HR,3
3c4dc6,DLH8JR,2
3c4dd7,DLH6TF,1
501c3b,CTN19H,1
501c44,CTN9HR,1
501c49,CTN415,1
3c4dc9,DLH6TF,1
3c4dcc,DLH8JR,3
300393,DLA5AH,1
3c6668,DLH2LL,1
3c6469,CFG3RW,1
3c6469,CFG9FY,1
3003ad,DLA6PY,1
780a6f,CPA014,1
3c6758,DLH9EE,1
3c6634,DLH9EE,1
3009b4,DLA6PY,1
3c6469,CFG6WN,2
3007ee,DLA5AH,1
3c7878,CFG5TW,1
3009b7,DLA5AH,1
3c66aa,DLH9EE,1
3c6473,CFG7KD,1
3c6469,CFG9XU,1
3009b8,DLA6PY,2
3009b7,DLA9KX,2
300782,DLA6PY,1
3c6469,CFG4NA,1
3c6441,DLH9EE,1
3c6468,CFG9XU,1
3009b5,DLA5AH,1
3009b2,DLA5AH,2
300554,DLA6PY,1
3c66ae,DLH9EE,1
3c6641,DLH2LL,1
3c7879,CFG4NA,1
3c6467,CFG6VJ,1
3c6467,CFG6RM,1
3007ef,DLA9KX,1
3003ae,DLA5AH,1
3007ee,DLA6PY,1
3c6672,DLH9EE,1
780a3e,CPA068,1
71be09,KAL513,1
3c786c,CFG7WT,1
3c6741,DLH9EE,1
3c7878,CFG3RW,1
300393,DLA7KK,1
300564,DLA8JF,2
3c666f,DLH77P,1
3c66e8,DLH11F,1
4d217a,VJT645,10
3c65c7,DLH29Y,1
3c6487,DLH11F,1
3c666f,DLH11F,1
3c6655,DLH29Y,1
3c66ea,DLH11F,2
3c6675,DLH77P,1
3c6742,DLH29Y,1
3c65c3,DLH11F,1
3c65da,DLH77P,1
3c65cd,DLH77P,1
3c674d,DLH29Y,1
3c6641,DLH77P,1
3c6745,DLH894,1
3c674f,DLH894,1
3c66ae,DLH894,1
3c6635,DLH898,1
3c6758,DLH898,1
3c65d9,DLH894,1
3c6641,DLH898,1
3c6754,DLH894,1
3c65ca,DLH898,1
3c65c3,DLH894,1
3c6752,DLH894,1
3c743a,TUI7PH,1
3003af,DLA2FP,1
3007f2,DLA6RH,2
3c6637,DLH282,1
300393,DLA2FP,1
3009b3,DLA6RH,1
3007f2,DLA7KK,1
300554,DLA8FT,1
3009b7,DLA2FP,1
3c658b,DLH282,1
3c66ae,DLH282,1
300564,DLA2FP,2
3003ad,DLA6RH,1
30055b,DLA2FP,1
30055b,DLA1WR,1
3009b5,DLA6RH,1
3009b8,DLA6RH,1
3c6443,DLH282,1
300558,DLA6RH,1
3007ef,DLA1WR,1
3007ee,DLA2FP,1
3e353e,FSE1C,7
3c6584,DLH1TC,1
3c6584,DLH8NL,1
3c4dcc,DLH206,1
3c6743,DLH8NL,1
3c6445,DLH1TC,1
3c6449,DLH206,1
3c4dc6,DLH206,1
3c6449,DLH8NL,2
3c6448,DLH8NL,1
3c6442,DLH1TC,1
3c6741,DLH8HU,1
3c644a,DLH206,1
494108,NJE197A,1
3c4dd7,DLH206,1
3c6635,DLH1TC,1
3c644a,DLH8NL,1
3c6758,DLH8HU,1
3c6589,DLH8NL,1
3c4dd5,DLH206,1
3c6588,DLH1TC,1
3c6658,DLH8HU,1
470bc8,FCA2MA,2
738c0b,ICL901,1
3c6663,DLH79H,1
4d212b,HMJ209,2
3c64a4,DLH79H,1
3c64a6,DLH79H,1
3c64b0,DLH79H,2
3c6483,DLH06E,1
3c667a,DLH79H,1
3c6676,DLH79H,1
3c64b1,DLH06E,1
3c6584,DLH4WC,1
3c6446,DLH3EP,1
3c6657,DLH4WC,1
501c49,CTN9HR,1
3c4dc6,DLH6TF,1
3c4dd5,DLH6TF,2
501d18,CTN9HR,1
501c38,CTN19H,1
501c43,CTN415,1
3c4dcc,DLH6TF,1
3009b5,DLA88H,1
3007ef,DLA03C,1
3003ad,DLA03C,1
3c6754,DLH03F,1
3c658c,DLH35J,2
3c6749,DLH03F,1
3c6637,DLH03F,1
3c6749,DLH35J,1
3c66aa,DLH03F,1
3c644a,DLH35J,1
3c6544,DLH72N,1
3c6753,DLH35J,1
3c6758,DLH03F,1
3c6744,DLH72N,1
3c79b7,CFG7EP,1
3c0c99,TUI9HK,1
3c66e7,OCN1XL,3
3c6473,CFG4MF,1
3c6474,CFG2AC,1
3c4969,TUI9HK,1
48630e,AGR094,1
4d0261,FYL32GF,1
3c49b1,TUI1VJ,1
3009b4,DLA2MM,1
3009b7,DLA2MM,1
300782,DLA7KJ,1
3009b7,DLA7KJ,1
3009b5,DLA7KJ,1
3006b5,DLA2MM,1
4406cb,OEHEY,1
3c4dcc,DLH8CR,1
3c4dc6,DLH8CR,1
3c4dcb,DLH8CR,1
3c4dc7,DLH8CR,1
4d21ef,RYR9965,2
3c2141,DBPMI,4
4d2260,RYR83BN,1
4d236b,RYR83BN,1
4d2260,RYR72UL,1
4d226e,RYR72UL,1
4ca61e,RYR72UL,2
4d2247,RYR72UL,1
4d221a,RYR97HJ,1
4ca75f,RYR97HJ,1
48c228,RYR75NJ,1
4ca702,RYR9926,1
4d2223,RYR75NJ,1
4d2238,RYR75NJ,1
4ca621,RYR75NJ,1
4ca226,RYR96HD,1
4d227b,RYR96HD,1
4ca84d,RYR96HD,1
4ca61e,RYR40KK,1
48c12c,RYR40KK,1
4ca61e,RYR5705,1
4d2240,RYR5705,1
49328c,NJE5DY,1
4d2346,RYR68PG,1
4d220a,RYR68PG,1
48c228,RYR68PG,1
4d2240,RYR68PG,1
4d2247,RYR68PG,1
3cdd18,LHB1,4
3c4668,ATV105,1
3c4668,ATV303,1
3c4668,ATV501,1
3c4668,ATV103,1
3c4668,ATV305,1
3c4668,ATV301,1
3c4668,ATV503,1
3c4668,ATV101,1
3c4668,ATV203,1
3c4668,ATV401,1
502d9f,BTI9CF,2
4867b0,TRA3P,1
440c38,EJU12KP,1
4866e0,TRA3P,1
4868e2,TRA3P,1
4400b3,EJU12KP,1
4867eb,TRA3P,1
48683e,TRA3P,1
440073,EJU12KP,1
4866ee,TRA42Q,1
440c6f,EJU84AU,1
440cf8,EJU84AU,1
440612,EJU84AU,3
4400e3,EJU84AU,1
495245,RZO163,3
495266,RZO163,1
49526a,RZO163,1
45d065,VKG1309,1
461fa0,FIN7PW,1
461fa1,FIN7PW,1
511188,MBU3BP,2
4cace0,RYR6RX,1
4ca849,RYR6RX,2
4cafd1,RYR4V,2
495292,TAP1712,3
495290,TAP1710,2
4402ac,EJU89MF,1
4402ac,EJU65FN,1
4cafc1,RYR4V,1
440175,EJU48ZT,1
4951d7,TAP1712,2
4951d7,TAP1710,1
440cc1,EJU65FN,4
440cc1,EJU48ZT,2
4cae9d,RYR4V,2
440d6e,EJU65FN,1
440d6e,EJU89MF,1
495292,TAP1710,4
440cc1,EJU89MF,2
4cafd1,RYR605V,1
4ca849,RYR4V,2
495290,TAP1712,1
4401dc,EJU48ZT,1
4ca849,RYR605V,1
440057,EJU48ZT,1
495292,TAP1714,1
495149,TAP90EH,1
49520f,TAP94KM,1
4ca806,RYR386,1
4ca806,RYR8WH,1
4ca806,RYR1FX,1
440075,EJU13XQ,2
440075,EJU67PL,1
495211,TAP88TM,1
4952c2,TAP98CX,1
4951ca,TAP1692,1
344545,SWT131,5
495267,RZO124,2
4951d5,TAP1692,1
495214,TAP96AW,1
495297,TAP94KM,1
4951d6,TAP90EH,2
440075,EJU46BR,1
495216,TAP88TM,1
4ca849,RYR1FX,1
4952c8,TAP90EH,1
495149,TAP88TM,1
440db0,EJU48NM,1
4952cc,TAP98CX,1
495299,TAP68JP,1
49521a,TAP96AW,1
4d240d,EWG3543,1
3c496d,TUI2YL,1
3c496a,TUI2YL,1
3c56ef,EWG3EP,1
3c79b7,CFG2MV,1
3c496e,TUI3CH,1
3c6495,EWG3EP,1
3c6421,CFG7DP,1
3c5ee8,EWG9605,1
3c56f0,EWG3EP,1
3c6474,CFG5KW,1
3c7422,TUI3CH,1
4d24b0,WMT7SG,1
440cab,AUA488,1
4ca849,RYR43UZ,1
4cace0,RYR43UZ,1
4ca849,RYR6675,2
45d961,VKG1125,1
4aca0b,NSZ3615,1
4cad95,SAS2268,1
4951cc,TAP96AW,1
4951ca,TAP68JP,1
4951d3,TAP98CX,2
440b1e,EJU67PL,2
495039,TAP1692,1
4cafb3,RYR1FX,3
440b1e,EJU46BR,1
4951d2,TAP94KM,1
495218,TAP3842,1
495153,TAP88TM,1
495149,TAP1692,1
4400f3,EJU46BR,1
495145,TAP96AW,1
4951ca,TAP98CX,1
4951ce,TAP94KM,1
4cace0,RYR8WH,2
4cace0,RYR1FX,1
4951cc,TAP90EH,1
4951d2,TAP68JP,1
4952c1,TAP88TM,1
4cafb3,RYR8WH,1
495150,TAP1692,1
495149,TAP96AW,1
4951d3,TAP90EH,1
440117,EJU46BR,2
440117,EJU13XQ,1
440005,EJU67PL,1
4952d0,TAP68JP,1
4ca97a,RYR8WH,1
4951ce,TAP96AW,1
49520f,TAP1692,1
4951d8,TAP94KM,1
4ca849,RYR386,1
495214,TAP88TM,1
440db0,EJU13XQ,1
440db0,EJU67PL,1
495145,TAP68JP,1
4951d6,TAP98CX,1
4ca97a,RYR1FX,1
495146,TAP96AW,1
4951d2,TAP1692,1
4952a6,TAP3842,1
440248,EJU13XQ,1
4951cb,TAP98CX,1
440daf,EJU46BR,1
495038,TAP94KM,1
4951d9,TAP88TM,1
440117,EJU46AN,1
440117,EJU67PL,1
4951ee,TAP90EH,1
495153,TAP68JP,1
4d00c3,LGL7F,1
4d00f6,LGL7F,1
3c0ac6,CFG7FH,1
3c0c99,TUI8YC,1
3c66e7,OCN6U,3
3c7878,CFG4PH,1
3c6422,CFG3MC,1
3c4969,TUI8YC,1
345344,IBB98,1
345344,IBB10WW,2
3452ca,IBB98,3
3452ca,IBB10WW,3
34558c,IBB98,1
3451ca,IBB98,2
34558c,IBB10WW,1
3451ca,IBB10WW,1
48c131,RYR8UV,1
4d252b,WZZ96ES,2
4d2228,RYR8UV,1
4d248e,WZZ96ES,1
48c12e,RYR8UV,1
4d2272,RYR8UV,1
4d241e,WZZ96ES,1
48c131,RYR6NJ,1
48c2ae,RYR6NJ,1
48c12e,RYR6NJ,1
4601f3,FIN2EZ,1
4601f5,FIN7NP,1
4601f9,FIN2EZ,1
4601f3,FIN7NP,1
471f70,WZZ46,1
48c12e,RYR334,1
471fa7,WZZ46,1
4ca303,RYR334,1
471f31,WZZ46,1
4d2244,RYR65UT,1
4d252b,WZZ2PZ,1
4d2402,WZZ2PZ,1
48c12e,RYR65UT,1
4d2402,WZZ6107,2
471f6b,WZZ3174,2
4caf29,RYR316Y,1
440caf,TAY2UC,5
3c65d4,DLH2VV,1
3c6757,DLH2WT,1
3c66ab,DLH2VV,2
3c66a6,DLH2VV,1
3c66ac,DLH2WT,1
440d4d,TAY8AJ,2
3c66a5,DLH2VV,1
4d252b,WZZ95WN,2
4ca7b3,RYR748P,1
471f6b,WZZ95WN,1
4d2143,WMT37JP,1
484c54,KLM24P,1
485873,KLM44E,1
4864ec,KLM52X,2
484cc3,KLM62P,1
4864ee,KLM24P,1
485814,KLM44E,1
4855d0,KLM24P,1
4852f4,KLM44E,2
4864ef,KLM52X,1
485064,KLM62P,1
484c50,KLM44E,1
486492,KLM24P,1
48548c,KLM62P,1
486800,KLM52X,1
485778,KLM24P,1
491311,NJE9LB,2
486494,KLM62P,1
4ca88c,RYR6844,2
4ab569,SAS756,1
4cafce,SAS1758,1
4cacb5,SAS44T,2
4d241a,WZZ167L,1
4ab565,SAS758,1
48c1a1,RYR6844,1
4ab569,SAS758,2
4cafce,SAS44T,1
4ab5d2,SAS756,2
4ab565,SAS756,1
471f74,WZZ167L,1
4ab5d2,SAS758,1
4d2402,WZZ167L,1
4cad94,SAS1758,1
4ab5d5,SAS756,2
4ab5d5,SAS758,1
4d2021,WZZ167L,1
4cafcc,SAS44T,1
4cadb8,RYR6844,1
4cad89,SAS1758,1
4caf29,RYR6844,1
4ab564,SAS756,1
471f31,WZZ4722,2
4d241a,WZZ4722,1
471db6,WZZ4722,1
4d2448,WZZ4722,1
4d252b,WZZ4722,1
4d2448,WZZ3XE,3
3c6584,DLH6RL,1
3c6657,DLH6RL,1
3c6753,DLH6RL,1
3c6583,DLH3PF,1
3c658d,DLH6RL,1
3c644a,DLH3PF,1
4ca8af,RYR9QP,1
48c134,RYR9QP,1
424b6a,MYAIC,3
3cc57d,AMB088,3
48c2ae,RYR14TR,3
471f74,WZZ9WU,2
4d2402,WZZ9WU,1
48c2ae,RYR3ZR,1
4cae65,RYR3ZR,1
4d21f0,RYR3ZR,1
4ca303,RYR8588,1
4ca303,RYR78TD,1
4ca303,RYR44SA,1
48a5f8,SAR1957,3
471f74,WZZ893,1
4d252b,WZZ893,1
471fa7,WZZ893,1
471f74,WZZ692Q,1
4d252b,WZZ692Q,1
471fa7,WZZ692Q,1
48b6c6,SPNXG,5
48ad0f,LOT9WK,1
4ca226,RYR24BG,1
4ca84d,RYR24BG,1
346614,VOE7YB,1
3430cd,VOE7YB,1
345612,VOE7YB,1
300738,DLA5TN,1
3003af,DLA5TN,1
300738,DLA8KV,1
300780,DLA5TN,1
300393,DLA8KV,1
300781,DLA8KV,1
4d0281,JFA03E,1
4855d2,KLM1646,1
484bd1,KLM1646,1
484c54,KLM1646,1
48548d,KLM1646,1
485873,KLM1646,1
4852f6,KLM1646,2
4cad3c,RYR8AE,1
4cac88,RYR8AE,1
4ca8d6,RYR540K,1
4ca2bf,RYR540K,1
4d236b,RYR540K,1
394a62,BGA161C,1
395d6e,BGA261R,1
395d6e,BGA161R,1
353601,TUCAN36,1
353344,CONDR31,3
35360a,AZOR12,3
4caa57,RYR2DP,3
4caa57,RYR21YN,1
4405a6,GAC711Z,1
4ca9cf,RYR98NN,1
4caecb,RYR181Q,1
4ca84e,RYR181Q,1
4caa57,RYR181Q,1
4d2232,RYR685H,2
4ca243,RYR685H,1
4ca84e,RYR685H,1
4ca84e,RYR13ZL,1
4ca73e,RYR685H,1
394f06,NAK317,1
394f03,FGTYD,6
394f03,NAK378H,1
4d2214,RYR43HF,1
4d226d,RYR43HF,1
aba8ee,N850SF,1
3e49f8,DITFC,1
3c48e8,LHX8XV,2
3c6549,LHX6CN,1
3c6549,LHX9CJ,1
3c66ad,DLH4RT,1
3c48f0,LHX9CJ,2
3c48f0,LHX8XV,2
3c6551,LHX9MN,1
3c6522,LHX6CN,1
3c09f2,LHX9CJ,3
3c6521,LHX8XV,1
3c48f0,LHX9MN,2
3c09f2,LHX8XV,2
3c6548,LHX6CN,1
3c48e8,LHX9MN,1
3c4dc8,DLH4RT,1
3d5403,DFEBJ,12
3f6533,GAF639,3
4bca68,RHH445,1
4932a1,NJE055M,1
a6fec8,N55TN,6
484b66,PHSAE,4
48676d,PHKFQ,3
4844d5,PHCOM,2
485ec3,SUZ3,2
486769,PHKFU,3
485a84,TFL10D,1
485a82,TFL10D,1
493282,NJE3KX,1
abf0c7,FDX5237,1
4ca6d6,ABR737,1
ab8b7f,FDX5810,1
aba7d9,FDX5810,1
440cec,TAY1GG,1
396669,FPO112,1
ab96a4,FDX5810,1
ac34a0,FDX5217,1
06a2df,QTR8379,1
440b61,TAY4999,1
4cabc4,ABR5TW,4
4cac64,ABR176,3
4cac64,ABR426,1
4caca3,ABR7XP,3
4cad4b,ABR426,4
710103,SVA932,1
4cac66,ABR176,3
06a1eb,QTR8240,1
4cac62,ABR426,1
4d24c0,CHZ610,1
500194,ELY842,1
7802fd,CSS101,1
500194,ELY872,1
4cad86,SAS63A,2
4cac8a,SAS81Z,1
4cac8a,SAS59Z,1
45d962,VKG4535,1
4cad93,SAS150,3
4ac9ee,SAS80A,2
4cad97,SAS32J,1
47ba0d,SAS164,1
4cad87,SAS81Z,1
4cac8a,SAS164,1
4ac9f3,SAS80A,2
4cad91,SAS32J,1
47bb0a,SAS148,1
4cac7b,SAS150,2
4cae75,SAS32J,1
4cad40,SAS63A,1
4cad97,SAS81Z,1
4cad97,SAS59Z,1
47bb0a,SAS164,1
4cad93,SAS81Z,1
4cac8a,SAS32J,1
4cad88,SAS63A,1
4caf94,SAS164,1
45ac33,SAS146,1
4cafce,SAS59Z,1
4ac9f2,SAS148,1
45ac32,SAS148,1
4ac9c6,BLX9267,1
45ac30,SAS80A,1
